Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,3,54,10.92072678,0.45
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,4,72,7.797508717,0.4
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,5,90,7.79201889,0.44
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,6,108,7.189274788,0.33
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,7,126,6.482285023,0.21
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,8,144,7.658236504,0.15
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,9,162,7.446574688,0.15
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,10,180,7.80799818,0.19
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Darken,0,0,33.43717194,0.31
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Darken,1,-0.1,20.40878868,0.3
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Darken,2,-0.2,14.8767519,0.34
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Darken,3,-0.3,11.73762703,0.37
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Darken,4,-0.4,8.877819061,0.4
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Darken,5,-0.5,7.215906143,0.44
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Darken,6,-0.6,5.806071281,0.49
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Darken,7,-0.7,4.106852531,0.56
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Darken,8,-0.8,2.540191412,0.6
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Darken,9,-0.9,1.624527454,0.59
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Darken,10,-1,2.7391572,0.1
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Brighten,0,0,33.43717194,0.31
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Brighten,1,0.1,24.4824543,0.31
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Brighten,2,0.2,19.22233391,0.31
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Brighten,3,0.3,15.54035854,0.31
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Brighten,4,0.4,11.83226585,0.35
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Brighten,5,0.5,8.702489853,0.37
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Brighten,6,0.6,5.736170769,0.43
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Brighten,7,0.7,3.816110134,0.47
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Brighten,8,0.8,2.841258049,0.53
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Brighten,9,0.9,2.304579735,0.45
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Brighten,10,1,4.186136246,0.1
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Rotation,0,0,33.43717194,0.31
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Rotation,1,90,47.64318466,0.11
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Rotation,2,180,61.78788757,0.13
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Rotation,3,270,36.812397,0.11
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Invert,0,0,33.43717194,0.31
RIB (N=2),Gabor,VGG16,None,1,42,line_drawings,Invert,1,1,8.026391983,0.43
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Uniform,0,0,1385627.25,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Uniform,1,0.1,1300947.5,0.12
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Uniform,2,0.2,1171232,0.11
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Uniform,3,0.3,892587.25,0.12
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Uniform,4,0.4,705511.4375,0.13
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Uniform,5,0.5,429706.375,0.14
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Uniform,6,0.6,448060.6875,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Uniform,7,0.7,350372.9688,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Uniform,8,0.8,423708.3125,0.11
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Uniform,9,0.9,267655.1563,0.11
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Uniform,10,1,359951.8125,0.06
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Salt and Pepper,0,0,1385627.25,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Salt and Pepper,1,0.1,499957.125,0.12
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Salt and Pepper,2,0.2,701710.8125,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Salt and Pepper,3,0.3,1009040.375,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Salt and Pepper,4,0.4,1183605.25,0.08
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Salt and Pepper,5,0.5,1923273.25,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Salt and Pepper,6,0.6,2688209.5,0.08
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Salt and Pepper,7,0.7,3466083.75,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Salt and Pepper,8,0.8,3915759,0.13
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Salt and Pepper,9,0.9,4637780.5,0.09
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Salt and Pepper,10,1,5777274,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,High Pass,0,100,266277.6875,0.16
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,High Pass,1,63.09573445,229425.4219,0.19
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,High Pass,2,39.81071706,232355.0938,0.17
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,High Pass,3,25.11886432,280267.9375,0.17
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,High Pass,4,15.84893192,390782.5313,0.16
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,High Pass,5,10,536440.3125,0.14
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,High Pass,6,6.309573445,770956,0.11
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,High Pass,7,3.981071706,916645.75,0.12
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,High Pass,8,2.511886432,899667.1875,0.15
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,High Pass,9,1.584893192,751529.625,0.12
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,High Pass,10,1,501836.7188,0.07
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Low Pass,0,1,30821.44922,0.27
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Low Pass,1,1.584893192,3724.188965,0.4
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Low Pass,2,2.511886432,4.369133472,0.53
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Low Pass,3,3.981071706,1.367512822,0.66
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Low Pass,4,6.309573445,1.849749088,0.43
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Low Pass,5,10,4.443174362,0.12
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Low Pass,6,15.84893192,7.048456192,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Low Pass,7,25.11886432,8.283460617,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Low Pass,8,39.81071706,9.937205315,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Low Pass,9,63.09573445,8.875283241,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Low Pass,10,100,5.466796398,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Contrast,0,1,1385627.25,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Contrast,1,0.630957344,227778.5156,0.16
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Contrast,2,0.398107171,15880.19238,0.22
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Contrast,3,0.251188643,76.54981232,0.29
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Contrast,4,0.158489319,10.91894436,0.39
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Contrast,5,0.1,6.824391365,0.39
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Contrast,6,0.063095734,3.530699492,0.32
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Contrast,7,0.039810717,2.68481636,0.21
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Contrast,8,0.025118864,2.933591604,0.07
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Contrast,9,0.015848932,3.481791735,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Contrast,10,0.01,4.106140614,0.11
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,0,0,1385631.625,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,1,18,1287004.625,0.11
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,2,36,1018207.188,0.12
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,3,54,527074.375,0.12
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,4,72,183963.5,0.17
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,5,90,17487.92188,0.18
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,6,108,1372.120361,0.18
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,7,126,9.119431496,0.18
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,8,144,7.783580303,0.12
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,9,162,7.899461746,0.11
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Phase Scrambling,10,180,8.401576042,0.11
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Darken,0,0,1385349.75,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Darken,1,-0.1,1210927.5,0.1
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Darken,2,-0.2,960860.25,0.14
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Darken,3,-0.3,687066.375,0.14
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Darken,4,-0.4,432886.7188,0.18
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Darken,5,-0.5,260625.9844,0.16
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Darken,6,-0.6,162647.7031,0.19
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Darken,7,-0.7,58512.13672,0.16
RIB (N=4),Gabor,VGG16,None,1,42,line_drawings,Darken,8,-0.8,3734.222168,0.25
