Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Darken,1,-0.1,5.0194926261901855,0.3
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Darken,2,-0.2,4.109121322631836,0.34
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Darken,3,-0.30000000000000004,3.5140817165374756,0.34
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Darken,4,-0.4,3.128434419631958,0.36
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Darken,5,-0.5,2.903287887573242,0.36
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Darken,6,-0.6000000000000001,2.8059985637664795,0.37
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Darken,7,-0.7000000000000001,2.8412973880767822,0.34
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Darken,8,-0.8,2.9250049591064453,0.3
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Darken,9,-0.9,3.1365511417388916,0.24
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Darken,10,-1.0,6.7045183181762695,0.1
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Brighten,0,0.0,6.334518909454346,0.25
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Brighten,1,0.1,7.134492874145508,0.24
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Brighten,2,0.2,8.009825706481934,0.24
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Brighten,3,0.30000000000000004,8.277445793151855,0.23
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Brighten,4,0.4,7.721376895904541,0.24
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Brighten,5,0.5,7.062717914581299,0.29
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Brighten,6,0.6000000000000001,4.6317667961120605,0.31
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Brighten,7,0.7000000000000001,3.432596445083618,0.31
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Brighten,8,0.8,2.7159454822540283,0.35
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Brighten,9,0.9,2.567326307296753,0.29
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Brighten,10,1.0,4.156566619873047,0.1
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Rotation,0,0,6.334518909454346,0.25
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Rotation,1,90,9.220000267028809,0.12
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Rotation,2,180,10.387782096862793,0.15
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Rotation,3,270,9.199105262756348,0.15
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Invert,0,0,6.334518909454346,0.25
Gabor_VGG16,Gabor,VGG16,None,1,42,contours_inverted,Invert,1,1,8.479621887207031,0.21
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Uniform,0,0,8.809556007,0.27
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Uniform,1,0.1,6.83066082,0.4
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Uniform,2,0.2,5.721246719,0.36
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Uniform,3,0.3,5.192389965,0.34
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Uniform,4,0.4,7.378718376,0.14
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Uniform,5,0.5,9.764224052,0.12
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Uniform,6,0.6,12.57991409,0.09
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Uniform,7,0.7,16.50497055,0.11
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Uniform,8,0.8,21.51436996,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Uniform,9,0.9,28.11718941,0.11
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Uniform,10,1,37.02865982,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,0,0,8.809556007,0.27
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,1,0.1,27.58034706,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,2,0.2,38.21943283,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,3,0.3,45.97537994,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,4,0.4,57.38931274,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,5,0.5,67.53160858,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,6,0.6,73.80567169,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,7,0.7,86.84658051,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,8,0.8,90.12444305,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,9,0.9,92.56027985,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Salt and Pepper,10,1,100.8245773,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,High Pass,0,100,6.411593437,0.32
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,High Pass,1,63.09573445,6.585046291,0.32
