Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,3,0.251188643,4.803222656,0.37
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,4,0.158489319,4.252618313,0.4
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,5,0.1,3.759678602,0.34
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,6,0.063095734,3.812435389,0.25
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,7,0.039810717,3.89993906,0.2
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,8,0.025118864,3.888699055,0.13
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,9,0.015848932,4.248557568,0.11
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,10,0.01,4.774112701,0.1
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,0,0,23.63526535,0.29
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,1,18,28.11342621,0.4
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,2,36,11.16192627,0.35
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,3,54,6.03831625,0.44
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,4,72,3.6889503,0.45
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,5,90,3.10382843,0.44
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,6,108,4.226826668,0.29
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,7,126,4.553782463,0.24
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,8,144,6.550875664,0.16
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,9,162,6.607851982,0.13
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,10,180,6.345016003,0.14
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,0,0,23.63931847,0.29
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,1,-0.1,17.28979683,0.3
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,2,-0.2,12.32043362,0.34
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,3,-0.3,8.632994652,0.35
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,4,-0.4,5.960873604,0.38
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,5,-0.5,4.195252419,0.39
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,6,-0.6,3.094379187,0.41
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,7,-0.7,2.585293055,0.46
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,8,-0.8,2.518663883,0.5
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,9,-0.9,2.859704018,0.36
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,10,-1,6.704518318,0.1
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,0,0,23.63931847,0.29
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,1,0.1,23.14274979,0.28
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,2,0.2,22.07453537,0.29
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,3,0.3,19.06115341,0.28
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,4,0.4,14.07988167,0.32
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,5,0.5,9.627505302,0.33
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,6,0.6,5.794734001,0.34
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,7,0.7,3.799758196,0.4
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,8,0.8,2.784197807,0.42
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,9,0.9,2.346905708,0.37
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,10,1,4.15656662,0.1
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Rotation,0,0,23.63931847,0.29
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Rotation,1,90,20.50619316,0.11
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Rotation,2,180,29.11957741,0.12
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Rotation,3,270,18.4020443,0.1
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Invert,0,0,23.63931847,0.29
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes_inverted,Invert,1,1,24.39573479,0.3
