Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Contrast,6,0.063095734,3.142170906,0.33
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Contrast,7,0.039810717,3.077090502,0.23
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Contrast,8,0.025118864,3.365406752,0.13
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Contrast,9,0.015848932,3.837577581,0.11
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Contrast,10,0.01,4.433712482,0.1
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,0,0,24.39895248,0.3
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,1,18,50.67028427,0.33
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,2,36,24.75774002,0.4
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,3,54,14.66191292,0.36
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,4,72,7.037313461,0.43
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,5,90,3.276051044,0.43
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,6,108,3.36943388,0.35
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,7,126,3.562232018,0.21
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,8,144,4.399097443,0.2
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,9,162,4.902634621,0.18
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,10,180,4.38275528,0.18
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Darken,0,0,24.39782143,0.3
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Darken,1,-0.1,20.64240265,0.28
