Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Darken,7,-0.7,2.431439638,0.2522
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Darken,8,-0.8,2.75635767,0.1627
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Darken,9,-0.9,3.080198526,0.1166
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Darken,10,-1,3.292939901,0.1
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Brighten,0,0,0.514740348,0.8683
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Brighten,1,0.1,0.507689416,0.8648
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Brighten,2,0.2,0.518711448,0.8521
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Brighten,3,0.3,0.577497184,0.8257
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Brighten,4,0.4,0.72961545,0.7689
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Brighten,5,0.5,1.033791661,0.6575
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Brighten,6,0.6,1.53965795,0.4818
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Brighten,7,0.7,2.200884819,0.2835
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Brighten,8,0.8,2.792405367,0.144
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Brighten,9,0.9,3.145851851,0.1018
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Brighten,10,1,3.259815454,0.1
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Rotation,0,0,0.514740348,0.8683
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Rotation,1,90,3.239574909,0.293
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Rotation,2,180,2.991386652,0.3417
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Rotation,3,270,3.315734386,0.2918
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Invert,0,0,0.514740348,0.8683
RIB (N=4),Gabor,VGG16,None,1,42,CIFAR10,Invert,1,1,1.274148583,0.6681
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,0,0,0.444009751,0.8764
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,1,0.1,0.501517415,0.8578
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,2,0.2,0.797462463,0.7762
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,3,0.3,1.370882154,0.6502
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,4,0.4,2.06739521,0.4985
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,5,0.5,2.813658953,0.3705
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,6,0.6,3.470876455,0.2632
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,7,0.7,4.009438038,0.204
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,8,0.8,4.411572933,0.1684
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,9,0.9,4.624297619,0.1472
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,10,1,4.758817673,0.1395
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,0,0,0.444009751,0.8764
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,1,0.1,1.579385877,0.6045
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,2,0.2,3.008195639,0.3576
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,3,0.3,3.973414421,0.2262
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,4,0.4,4.559891224,0.1739
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,5,0.5,4.827632904,0.1406
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,6,0.6,4.882519245,0.1249
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,7,0.7,4.797150135,0.1102
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,8,0.8,4.680383682,0.1039
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,9,0.9,4.579977036,0.1022
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,10,1,4.50153017,0.1011
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,0,100,0.485114634,0.8682
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,1,63.09573445,0.488102585,0.8678
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,2,39.81071706,0.500506341,0.8654
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,3,25.11886432,0.542530835,0.8552
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,4,15.84893192,0.609207511,0.8379
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,5,10,0.750432312,0.8013
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,6,6.309573445,1.085007429,0.7165
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,7,3.981071706,1.778257966,0.5138
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,8,2.511886432,2.673239231,0.2703
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,9,1.584893192,2.664880753,0.1975
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,10,1,2.557143688,0.1595
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,0,1,0.439290226,0.8753
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,1,1.584893192,0.437204897,0.8736
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,2,2.511886432,0.468989223,0.8622
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,3,3.981071706,0.900408387,0.7511
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,4,6.309573445,4.199727058,0.3156
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,5,10,8.627409935,0.1607
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,6,15.84893192,7.818278313,0.144
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,7,25.11886432,6.315954685,0.1303
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,8,39.81071706,5.898389816,0.1075
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,9,63.09573445,6.124187946,0.0969
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,10,100,6.352715015,0.1055
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,0,1,0.444009751,0.8764
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,1,0.630957344,0.448179483,0.8594
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,2,0.398107171,0.785814822,0.7358
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,3,0.251188643,1.670915961,0.4685
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,4,0.158489319,2.514012337,0.2643
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,5,0.1,2.874480247,0.171
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,6,0.063095734,3.304658175,0.1309
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,7,0.039810717,4.02314949,0.1174
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,8,0.025118864,4.568594456,0.1014
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,9,0.015848932,4.917033672,0.0999
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,10,0.01,5.169329643,0.1
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,0,0,0.444026172,0.8762
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,1,18,0.449546635,0.8692
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,2,36,0.543593526,0.8354
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,3,54,0.7993204,0.7617
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,4,72,1.41023469,0.6339
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,5,90,1.9365834,0.4711
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,6,108,2.732504368,0.3317
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,7,126,3.483855009,0.2374
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,8,144,3.986534357,0.1825
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,9,162,4.189273357,0.1719
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,10,180,4.298934937,0.1631
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,0,0,0.44394654,0.8766
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,1,-0.1,0.469158977,0.8741
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,2,-0.2,0.534942746,0.848
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,3,-0.3,0.704084873,0.7925
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,4,-0.4,0.987320721,0.694
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,5,-0.5,1.460765839,0.5341
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,6,-0.6,1.98887229,0.3708
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,7,-0.7,2.445718527,0.2425
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,8,-0.8,2.77952528,0.1578
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,9,-0.9,3.007963181,0.1194
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,10,-1,3.127370358,0.1
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,0,0,0.44394654,0.8766
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,1,0.1,0.438155085,0.871
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,2,0.2,0.491158098,0.8484
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,3,0.3,0.622607827,0.8004
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,4,0.4,0.865872741,0.715
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,5,0.5,1.265533447,0.5858
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,6,0.6,1.854188442,0.4082
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,7,0.7,2.634905338,0.2363
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,8,0.8,3.549356222,0.1267
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,9,0.9,4.470531464,0.1014
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,10,1,5.059129715,0.1
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Rotation,0,0,0.44394654,0.8766
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Rotation,1,90,3.274827242,0.3123
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Rotation,2,180,3.064903259,0.3397
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Rotation,3,270,3.287461996,0.3083
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Invert,0,0,0.44394654,0.8766
Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Invert,1,1,1.471817136,0.6247
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,0,0,0.415905178,0.881
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,1,0.1,0.636044323,0.7958
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,2,0.2,1.929544926,0.4357
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,3,0.3,3.059281826,0.2012
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,4,0.4,3.384091377,0.1314
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,5,0.5,3.518368244,0.113
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,6,0.6,3.644547939,0.1023
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,7,0.7,3.831330061,0.102
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,8,0.8,4.060620308,0.0997
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,9,0.9,4.484283924,0.101
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Uniform,10,1,4.760885715,0.0996
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,0,0,0.415905178,0.881
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,1,0.1,4.328005314,0.1419
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,2,0.2,3.962475061,0.1141
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,3,0.3,4.20608902,0.105
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,4,0.4,4.717705727,0.101
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,5,0.5,6.075244427,0.1011
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,6,0.6,6.711625576,0.0995
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,7,0.7,9.853772163,0.0997
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,8,0.8,14.44382668,0.101
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,9,0.9,18.5257988,0.1004
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Salt and Pepper,10,1,31.60451317,0.1008
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,0,100,0.487655282,0.8717
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,1,63.09573445,0.503590107,0.8704
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,2,39.81071706,0.546934724,0.8684
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,3,25.11886432,0.534718633,0.8614
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,4,15.84893192,0.594465554,0.843
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,5,10,0.693766892,0.8065
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,6,6.309573445,0.975769818,0.7161
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,7,3.981071706,1.657052159,0.4926
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,8,2.511886432,2.299384117,0.2588
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,9,1.584893192,2.373716354,0.2043
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,High Pass,10,1,2.447325468,0.1744
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,0,1,0.53824228,0.8771
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,1,1.584893192,0.511959493,0.8757
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,2,2.511886432,0.584757924,0.8635
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,3,3.981071706,0.890204012,0.7817
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,4,6.309573445,3.716523409,0.3714
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,5,10,6.38385725,0.1523
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,6,15.84893192,5.189199448,0.1228
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,7,25.11886432,4.631160259,0.1085
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,8,39.81071706,4.408290863,0.1026
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,9,63.09573445,4.34603548,0.1002
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Low Pass,10,100,4.357980728,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,0,1,0.415905178,0.881
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,1,0.630957344,0.467682868,0.8561
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,2,0.398107171,0.729196966,0.7558
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,3,0.251188643,1.304878712,0.5554
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,4,0.158489319,2.024527788,0.313
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,5,0.1,2.581033945,0.1458
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,6,0.063095734,3.040038586,0.1035
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,7,0.039810717,3.507483244,0.0922
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,8,0.025118864,3.924042463,0.0997
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,9,0.015848932,4.194039822,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Contrast,10,0.01,4.351484776,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,0,0,0.415905088,0.8811
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,1,18,0.425477237,0.8725
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,2,36,0.53481549,0.8351
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,3,54,0.772371948,0.7558
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,4,72,1.169649839,0.6231
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,5,90,1.750570536,0.4624
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,6,108,2.395915747,0.3305
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,7,126,2.913786173,0.2461
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,8,144,3.2678442,0.2007
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,9,162,3.386866331,0.1859
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Phase Scrambling,10,180,3.454865217,0.1826
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,0,0,0.415768027,0.8812
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,1,-0.1,0.485978812,0.8705
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,2,-0.2,0.576308608,0.8355
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,3,-0.3,0.787207961,0.7634
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,4,-0.4,1.158136368,0.633
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,5,-0.5,1.674027205,0.4606
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,6,-0.6,2.201284647,0.3007
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,7,-0.7,2.679006577,0.1892
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,8,-0.8,3.109511375,0.123
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,9,-0.9,3.471172333,0.1007
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Darken,10,-1,3.676911831,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,0,0,0.415768027,0.8812
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,1,0.1,0.447778165,0.8721
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,2,0.2,0.490188241,0.852
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,3,0.3,0.59757781,0.812
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,4,0.4,0.802912116,0.7391
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,5,0.5,1.130590677,0.6185
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,6,0.6,1.596675515,0.4574
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,7,0.7,2.160476446,0.2855
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,8,0.8,2.739657402,0.1593
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,9,0.9,3.233617306,0.105
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Brighten,10,1,3.552908182,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Rotation,0,0,0.415768027,0.8812
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Rotation,1,90,3.194630146,0.3033
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Rotation,2,180,2.945697069,0.3408
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Rotation,3,270,3.198508501,0.3011
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Invert,0,0,0.415768027,0.8812
RIB Recurrent,Gabor,VGG16,None,1,42,CIFAR10,Invert,1,1,1.428031206,0.6289
